example_idx	token_idx	token	probability	contrast_prob	contrast_prob_diff	pcxmi	kl_divergence	kl_div_10	top_p_size_10	kl_div_30	top_p_size_30	kl_div_50	top_p_size_50	kl_div_70	top_p_size_70	kl_div_90	top_p_size_90	kl_div_l0	kl_div_l1	kl_div_l2	kl_div_l3	kl_div_l4	kl_div_l5	src_ctx_attr	src_brk_attr	src_curr_attr	src_eos_attr	tgt_curr_attr	is_supporting_context	is_context_sensitive	is_example_correct
1	2	▁tension	0.9541416168212892	0.9746212363243104	-0.0204796195030212	0.0306382477283477	0.0199744030833244	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0031324124429374	0.0157330520451068	0.0173495337367057	0.0222247876226902	0.0845957696437835	0.3177980482578277	0.0590071193873882	0.4832015633583069	0.050878819078207	0.0891144648194313	0	0	0
1	3	▁ont	0.2881486415863037	0.4267402589321136	-0.1385916173458099	0.5665449500083923	0.2175312489271164	0.0	1.0	0.1783075630664825	2.0	0.1987205445766449	3.0	0.2055386900901794	5.0	0.2152413129806518	25.0	0.0	0.0011232804972678	0.0263007208704948	0.0230161435902118	0.0329285636544227	0.0281554982066154	0.1691558957099914	0.0793545916676521	0.3799414932727813	0.0779115557670593	0.2936364412307739	0	0	0
1	4	-	0.9945220947265624	0.996124804019928	-0.0016027092933654	0.0023231192026287	0.0102833369746804	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001335070701315	0.0188497584313154	0.0205581486225128	0.0010363239562138	0.0038071423768997	0.1626077443361282	0.1089157611131668	0.2211250811815261	0.0734619125723838	0.4338894486427307	0	0	0
1	5	ils	0.8127555251121521	0.9845306873321532	-0.1717751622200012	0.2766147553920746	0.3360482156276703	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.3346952497959137	2.0	0.0	0.0001425056834705	0.0092961424961686	0.01010337844491	0.0217916071414947	0.1311525702476501	0.3951846361160278	0.1316641867160797	0.1511535048484802	0.0310184489935636	0.2909792363643646	0	1	0
1	6	▁retenu	0.2093364000320434	0.2293953746557235	-0.0200589746236801	0.132013127207756	0.2419823110103607	0.1237614601850509	1.0	0.0952167212963104	1.0	0.0952167212963104	2.0	0.171328067779541	3.0	0.226586639881134	17.0	0.0	1.2765813153237104e-05	0.0132495677098631	0.0254266429692506	0.0830563828349113	0.1390073895454406	0.1497356742620468	0.1017362400889396	0.2697547674179077	0.0673077926039695	0.4114656150341034	0	0	0
1	7	?	0.3602779805660248	0.3658612966537475	-0.0055833160877227	0.0221863407641649	0.0007706712931394	0.0	1.0	0.0	1.0	0.0	1.0	8.286489173769951e-05	2.0	8.286489173769951e-05	2.0	0.0	3.517581717460416e-05	0.0060009327717125	0.030044350773096	0.0455292351543903	0.0024446174502372	0.0781594887375831	0.0769419521093368	0.1641883254051208	0.0308511722832918	0.6498590111732483	0	0	0
1	8	</s>	0.9868430495262146	0.9852672815322876	0.001575767993927	-0.0023054762277752	0.0002247737720608	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0009013353846967	0.0400656163692474	0.015110277570784	0.0074409507215023	0.0001921786606544	0.1075179427862167	0.1204219236969947	0.1818475723266601	0.056098885834217	0.5341136455535889	0	0	0
2	0	▁Comment	0.7886458039283752	0.6120855808258057	0.1765602231025695	-0.3656441569328308	0.1173758208751678	0.0	1.0	0.0	1.0	0.0	1.0	0.0785573869943618	1.0	0.1030528843402862	5.0	0.0	7.481101783923805e-05	0.0011924708960577	0.0006258216453716	0.0024319668300449	0.0056566125713288	0.2005155533552169	0.1785586923360824	0.5702272057533264	0.0506986454129219	0.0	0	0	1
2	1	▁te	0.0394051820039749	0.2448930144309997	-0.2054878324270248	2.6356942653656006	0.3055304288864136	0.0	1.0	0.0	1.0	0.3044763505458832	2.0	0.3219685554504394	3.0	0.3151090443134308	7.0	0.0	0.0049237078055739	0.0056063020601868	0.0481195896863937	0.049475647509098	0.0372966229915618	0.3236841261386871	0.1073509156703949	0.4172705113887787	0.0551320947706699	0.0965624377131462	0	0	1
2	2	▁h	0.9965001344680786	0.9949042797088624	0.0015958547592163	-0.0023123444989323	0.0010600950336083	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.9069966583629137e-06	0.0023042582906782	0.0200839415192604	0.0346596837043762	0.0879549458622932	0.1778987497091293	0.0336814932525157	0.6394160389900208	0.0334721319377422	0.1155315190553665	0	0	1
2	3	ante	0.9818875193595886	0.9875729084014891	-0.0056853890419006	0.0083294715732336	0.0067444927990436	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	5.300083785186871e-07	0.0003570732660591	0.0214072670787572	0.0249809622764587	0.0445562154054641	0.1481588780879974	0.0335413850843906	0.464774489402771	0.0208729151636362	0.3326523303985595	0	0	1
2	4	-	0.9782478213310242	0.9717179536819458	0.0065298676490783	-0.0096624046564102	0.0009218217455781	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.330225495621562e-05	0.0462863445281982	0.0279300715774297	0.0664620995521545	0.0008013525512069	0.0929936170578002	0.0326696895062923	0.1820806562900543	0.0215246528387069	0.6707314252853394	0	0	1
2	5	t	0.9692060351371764	0.929407000541687	0.0397990345954895	-0.0604929290711879	0.0293713398277759	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	2.103084625559859e-06	0.0060776257887482	0.0231981985270977	0.0429876670241355	0.0116067118942737	0.0728821977972984	0.0418317802250385	0.0893417820334434	0.0128317819908261	0.7831125259399414	0	0	1
2	6	-	0.9793694615364076	0.95147705078125	0.0278924107551574	-0.0416843816637992	0.0112158907577395	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	8.126566535793245e-05	0.0046762381680309	0.0147594679147005	0.0062031252309679	0.0027674885932356	0.052712257951498	0.0246360134333372	0.0811656564474105	0.0101289339363574	0.8313571214675903	0	0	1
2	7	elle	0.3788022994995117	0.7737613916397095	-0.3949590921401977	1.0304436683654783	0.3577499687671661	0.3569309711456299	1.0	0.3569309711456299	1.0	0.3569309711456299	1.0	0.3569309711456299	2.0	0.3569309711456299	2.0	0.0	2.4236695026047528e-05	0.0111510548740625	0.018626719713211	0.0118728131055831	0.1311281770467758	0.2813223302364349	0.1619405448436737	0.152060180902481	0.0359996743500232	0.3686773180961609	0	1	1
2	8	?	0.2135509252548217	0.2407415509223938	-0.027190625667572	0.1729050576686859	0.0089140944182872	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0026028379797935	2.0	0.0	0.0003139899054076	0.0160413291305303	0.0228199865669012	0.0643951594829559	0.0025155274197459	0.1313928812742233	0.0600364357233047	0.234450489282608	0.0360519289970397	0.5380683541297913	0	0	1
2	9	</s>	0.9944937825202942	0.9917574524879456	0.0027363300323486	-0.0039750570431351	0.0011372010922059	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	7.992761675268412e-05	0.0387391522526741	0.0207352731376886	0.0125114172697067	0.0005060565308667	0.1079494357109069	0.0757734104990959	0.1546181738376617	0.0409359373152256	0.6207230091094971	0	0	1
3	0	▁On	0.2079536765813827	0.1777540743350982	0.0301996022462844	-0.2263795584440231	0.2815830707550049	0.0	1.0	0.0	1.0	0.2667679488658905	2.0	0.2070043534040451	3.0	0.2908472716808319	5.0	0.0	2.761531141004525e-05	0.0009629687410779	0.0003472107637207	0.0010620579123497	0.0079359812662005	0.1775973886251449	0.2543456256389618	0.4766342639923095	0.0914227738976478	0.0	0	0	1
3	1	▁dirait	0.9185060262680054	0.95884370803833	-0.0403376817703247	0.0620064698159694	0.0236794054508209	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0026386901736259	0.0114883631467819	0.0166067108511924	0.0216129887849092	0.1754541993141174	0.1166132241487503	0.1309747844934463	0.359019786119461	0.0463558547198772	0.3470363020896911	0	0	1
3	2	▁qu	0.9887109398841858	0.994419515132904	-0.0057085752487182	0.0083057731389999	0.0034985393285751	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	2.3199647785077104e-06	0.0214665289968252	0.014688023366034	0.0031672175973653	0.0155434440821409	0.0788326933979988	0.1044832244515419	0.1669751703739166	0.0267965886741876	0.6229123473167419	0	0	1
3	3	'	0.997710108757019	0.9981316924095154	-0.0004215836524963	0.0006094632553867	0.0008788463892415	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.1601659934967756e-05	0.0066591575741767	0.0091598201543092	0.0005030260654166	0.0011262835469096	0.1905800551176071	0.1134868785738945	0.173418328166008	0.0442043654620647	0.4783104360103607	0	0	1
3	4	il	0.2873094081878662	0.9724333882331848	-0.6851239800453186	1.7589941024780271	2.083482265472412	2.08411169052124	1.0	2.08411169052124	1.0	2.08411169052124	1.0	2.08411169052124	1.0	2.08411169052124	2.0	0.0	0.003013961482793	0.0062641948461532	0.006924663670361	0.018368411809206	1.9187833070755005	0.3330028057098388	0.1610485166311264	0.2342978119850158	0.05006093531847	0.2215899676084518	0	1	1
3	5	▁n	0.9630014300346376	0.9588369131088256	0.0041645169258117	-0.0062524476088583	0.0007736993720754	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	5.637862341245636e-05	0.0098444167524576	0.0113524235785007	0.0094343461096286	0.0007232262287288	0.1342071592807769	0.0755674540996551	0.4149237275123596	0.0456493273377418	0.3296524584293365	0	0	1
3	6	'	0.998435080051422	0.998672604560852	-0.0002375245094299	0.0003431461809668	0.000246548152063	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	4.245250693202252e-07	0.0084544494748115	0.0048783104866743	0.0013221558183431	1.6498590412084013e-05	0.1419828832149505	0.1211542710661888	0.1809863001108169	0.0356637686491012	0.5202127695083618	0	0	1
3	7	a	0.9909332990646362	0.990991234779358	-5.793571472167969e-05	8.435995550826192e-05	0.0011096358066424	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0006389626651071	0.0052054971456527	0.0049448702484369	0.011582207866013	0.0335015393793582	0.0881223753094673	0.0710546225309372	0.3114692270755768	0.0318304859101772	0.4975232779979706	0	0	1
3	8	▁jamais	0.9525279402732848	0.9342941641807556	0.0182337760925292	-0.0278845727443695	0.0032556564547121	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002904002321884	0.0106826834380626	0.0116031458601355	0.003547447733581	0.0302221924066543	0.0963730290532112	0.0773053020238876	0.4329130053520202	0.0406767949461936	0.352731704711914	0	0	1
3	9	▁bou	0.9923996329307556	0.9875339269638062	0.0048657059669494	-0.0070909322239458	0.0049500092864036	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.8693967263061492e-07	0.0293092094361782	0.0075752092525362	0.0092357415705919	0.0457722730934619	0.1826973408460617	0.0547049641609191	0.4237886667251587	0.0414742529392242	0.2973347306251526	0	0	1
3	10	gé	0.9624658823013306	0.9871482253074646	-0.024682343006134	0.0365313068032264	0.0164911989122629	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	-4.0735912421041576e-08	0.0007583911065012	0.0160695798695087	0.0098432684317231	0.0131064634770154	0.0717152953147888	0.0353063642978668	0.1849626451730728	0.0211947783827781	0.6868209838867188	0	0	1
3	11	.	0.9725981950759888	0.9653226137161256	0.0072755813598632	-0.0108326599001884	0.0014436508063226	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.3366312487050893e-05	0.0108891036361455	0.0111951911821961	0.0068268938921391	0.0025689881294965	0.0402510687708854	0.0537627153098583	0.0877179726958274	0.0154337072744965	0.8028345108032227	0	0	1
3	12	</s>	0.9972744584083556	0.9967575669288636	0.0005168914794921	-0.0007479306077584	0.0001731901284074	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0037575084716081	0.0277812518179416	0.0119748506695032	0.0022754031233489	5.222587788011879e-05	0.060888335108757	0.0616335049271583	0.0898769125342369	0.0233800653368234	0.76422119140625	0	0	1
4	0	▁Quand	0.4404990673065185	0.3561646640300751	0.0843344032764434	-0.3065945208072662	0.2071696519851684	0.0	1.0	0.0	1.0	0.27293261885643	2.0	0.2495051622390747	3.0	0.2175519317388534	21.0	0.0	6.939949525985867e-05	0.0006719671655446	0.0002857029321603	0.0018010843778029	0.0052296072244644	0.2103928625583648	0.2555606365203857	0.4705247581005096	0.0635218173265457	0.0	0	0	1
4	1	▁elles	0.1825082600116729	0.9560025930404664	-0.7734943628311157	2.3890528678894043	2.283155918121338	2.30031681060791	1.0	2.30031681060791	1.0	2.30031681060791	1.0	2.30031681060791	1.0	2.30031681060791	2.0	0.0	0.0013992841122671	0.0087216068059206	0.022903548553586	0.0258024148643016	2.9017879962921143	0.4861100614070892	0.2290864139795303	0.1599020957946777	0.0552879832684993	0.0696133151650428	0	1	1
4	2	▁n	0.5396788120269775	0.5177797675132751	0.0218990445137023	-0.0597624741494655	0.0182513147592544	0.0	1.0	0.0	1.0	0.0	1.0	0.0036606267094612	2.0	0.0084012374281883	3.0	0.0	2.3743141355225816e-06	0.0087961079552769	0.0458137691020965	0.0486988089978694	0.0078853573650121	0.1375349313020706	0.2392780184745788	0.3789741396903991	0.062995858490467	0.1812171638011932	0	0	1
4	3	'	0.9923575520515442	0.9913811087608336	0.0009764432907104	-0.0014202214078977	0.001355942687951	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	2.154805827103701e-07	0.0064888820052146	0.0121148321777582	0.0007286092732101	0.0006657250341959	0.1913817822933197	0.2278101444244384	0.202781856060028	0.0371176712214946	0.3409085273742676	0	0	1
4	4	ont	0.987465798854828	0.9791067838668824	0.0083590149879455	-0.0122646018862724	0.0047113294713199	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.003599596209824	0.0071122758090496	0.0138773526996374	0.0153361205011606	0.0365117192268371	0.1522931456565857	0.1879695802927017	0.3561694622039795	0.0570281483232975	0.2465395480394363	0	0	1
4	5	▁plus	0.1955835819244384	0.4169868230819702	-0.2214032411575317	1.0922166109085083	0.1127368509769439	0.0	1.0	0.0	1.0	0.1246721744537353	1.0	0.1246721744537353	2.0	0.1134637892246246	3.0	0.0	0.0012729931622743	0.0077427700161933	0.0109865330159664	0.0055084936320781	0.0343239679932594	0.0904544666409492	0.1241951808333396	0.5582295060157776	0.0503786541521549	0.17674221098423	0	0	1
4	6	▁quitté	0.9363463521003724	0.9732834100723268	-0.0369370579719543	0.0558177046477794	0.0300840996205806	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	2.197471985709853e-06	0.0049404907040297	0.0130319874733686	0.0625277608633041	0.0422177426517009	0.0739501789212226	0.0824276432394981	0.2917432188987732	0.0283116661012172	0.523567259311676	0	0	1
4	7	▁la	0.9886881709098816	0.9910480380058287	-0.0023598670959472	0.0034394499380141	0.0013083220692351	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001327506906818	0.0092908479273319	0.0117477755993604	0.0258226674050092	0.0005328158149495	0.0902768969535827	0.0895380303263664	0.2783073484897613	0.0335690043866634	0.5083086490631104	0	0	1
4	8	▁prison	0.9993016719818116	0.999372661113739	-7.098913192749023e-05	0.0001025052988552	6.451441731769592e-05	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001041256182361	0.0074531058780848	0.0175649691373109	0.0148410964757204	0.028690967708826	0.101352721452713	0.0644550621509552	0.3884412050247192	0.0356866493821144	0.4100643992424011	0	0	1
4	9	.	0.9438660740852356	0.9340876936912536	0.0097783803939819	-0.0150241535156965	0.0024089110083878	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.388498640153557e-05	0.0060178339481353	0.0178340226411819	0.0291181616485118	0.0044487519189715	0.0961557477712631	0.1001552864909172	0.1326105147600174	0.041108202189207	0.6299700736999512	0	0	1
4	10	</s>	0.9966123700141908	0.9964118599891664	0.0002005100250244	-0.0002902775013353	0.0001082577655324	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0039591290988028	0.0547286719083786	0.0356693789362907	0.0111315324902534	5.7875673519447446e-05	0.0686095580458641	0.1011914163827896	0.1129264086484909	0.0267651546746492	0.6905073523521423	0	0	1
5	0	▁Apparemment	0.912395715713501	0.9252131581306458	-0.0128174424171447	0.0201260931789875	0.0160104073584079	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	2.2995915060164407e-05	0.0003852917288895	0.0004224503354635	0.0006016282713972	0.0028124314267188	0.1278255581855774	0.2600381374359131	0.5828573703765869	0.0292789135128259	0.0	0	0	0
5	1	,	0.9596693515777588	0.9634496569633484	-0.0037803053855895	0.0056718573905527	0.0032503162510693	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0018340479582548	0.0082360580563545	0.011281220242381	0.004953930620104	7.759618165437132e-05	0.1317277997732162	0.0923712775111198	0.3050262331962585	0.0202428046613931	0.4506318271160126	0	0	0
5	2	▁il	0.7499646544456482	0.738642156124115	0.0113224983215332	-0.0219469498842954	0.0082489252090454	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0012942645698785	2.0	0.0	0.0059081399813294	0.0131422784179449	0.0206100400537252	0.0835966691374778	0.1034547835588455	0.2731141746044159	0.1796215027570724	0.2581848800182342	0.0300231743603944	0.2590562999248504	0	1	0
5	3	▁n	0.563095211982727	0.6393882036209106	-0.0762929916381836	0.1833132803440094	0.0288976281881332	0.0	1.0	0.0	1.0	0.0	1.0	0.0181283876299858	2.0	0.0181283876299858	2.0	0.0	0.0001530748268123	0.0076150884851813	0.0129095772281289	0.0251775234937667	0.0001016334208543	0.1261486262083053	0.0819625481963157	0.5185452699661255	0.0453852750360965	0.2279581278562545	0	0	0
5	4	'	0.994751513004303	0.9974536299705504	-0.0027021169662475	0.0039136093109846	0.0020788544788956	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	5.987682015984319e-06	0.0032102949917316	0.0058175465092062	0.0046103615313768	0.0006235737237147	0.1798457503318786	0.1484411656856537	0.2493817508220672	0.033383198082447	0.3889481127262115	0	0	0
5	5	a	0.3312339782714844	0.5064796805381775	-0.1752457022666931	0.6126536726951599	0.1929944604635238	0.19202920794487	1.0	0.19202920794487	1.0	0.19202920794487	2.0	0.19202920794487	2.0	0.1920764148235321	3.0	0.0	0.0011629997752606	0.0047382260672748	0.0078364880755543	0.01238455157727	0.0786328315734863	0.117271639406681	0.135532259941101	0.4517073631286621	0.0444599762558937	0.2510287761688232	0	0	0
5	6	▁pas	0.8542198538780212	0.8544577360153198	-0.0002378821372985	0.0004017213941551	0.0050443005748093	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0005273222923278	2.0	0.0	0.0004265182651579	0.0110205132514238	0.0294409580528736	0.008858511224389	0.0001901159557746	0.1333370357751846	0.0736158937215805	0.4148520827293396	0.0308218393474817	0.3473731279373169	0	0	0
5	7	▁de	0.9151344299316406	0.9376639723777772	-0.0225295424461364	0.0350872837007045	0.0188625697046518	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.5695272281845973e-07	0.0039232224225997	0.0082665681838989	0.0366318821907043	0.0618589781224727	0.1062765121459961	0.0652421489357948	0.3533374369144439	0.0258976183831691	0.4492462873458862	0	0	0
5	8	▁signal	0.964172899723053	0.986164391040802	-0.021991491317749	0.0325362496078014	0.021944498643279	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0010861016344279	0.0045882724225521	0.0085666263476014	0.0224157478660345	0.1500220894813537	0.2199620455503463	0.0849198997020721	0.3286084234714508	0.0330545529723167	0.3334550857543945	0	0	0
5	9	▁dans	0.6007808446884155	0.5612780451774597	0.0395027995109558	-0.0981231853365898	0.0191104635596275	0.0	1.0	0.0	1.0	0.0	1.0	0.0006970018148422	2.0	0.0162755195051431	4.0	0.0	6.867401680210605e-05	0.0734647735953331	0.0177423041313886	0.0193849653005599	0.034739464521408	0.076087899506092	0.0371835678815841	0.3729993104934692	0.0416790395975112	0.4720501899719238	0	0	0
5	10	▁la	0.9908628463745116	0.9908961653709412	-3.331899642944336e-05	4.8499921831535175e-05	0.0003850046778097	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	3.744047262443928e-06	0.0034131670836359	0.009880849160254	0.0095686707645654	0.0004175402573309	0.0686760768294334	0.0501755215227603	0.5075049996376038	0.0313672721385955	0.3422761559486389	0	0	0
5	11	▁jungle	0.9975188970565796	0.9976168870925904	-9.79900360107422e-05	0.0001417206658516	0.0001633239589864	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0002796776534523	0.0047935135662555	0.0107274521142244	0.0220993757247924	0.0315792746841907	0.1006923913955688	0.019632089883089	0.7133433818817139	0.0339575968682765	0.132374495267868	0	0	0
5	12	.	0.9801541566848756	0.9776943922042848	0.0024597644805908	-0.0036251354031264	0.0007020152406767	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0001067212433554	0.0068204835988581	0.0072436840273439	0.0178794432431459	0.0032645063474774	0.0622091218829155	0.0716904550790786	0.2440214902162552	0.0361596010625362	0.585919201374054	0	0	0
5	13	</s>	0.9974603652954102	0.9970671534538268	0.0003932118415832	-0.0005688064848072	0.0002829270961228	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0046155154705047	0.0243915934115648	0.0206361822783947	0.001098592299968	0.0002133002271875	0.0541062913835048	0.0463146120309829	0.2422661930322647	0.0323611684143543	0.6249516606330872	0	0	0
6	0	▁Et	0.5943024754524231	0.6832563877105713	-0.0889539122581482	0.2012296020984649	0.0357352718710899	0.0	1.0	0.0	1.0	0.0	1.0	0.0076790116727352	2.0	0.0158715154975652	3.0	0.0	4.6365399612113833e-05	0.0002647817018441	0.0002010218740906	0.000327038753312	0.0020636189728975	0.2168485820293426	0.2627099454402923	0.4472880363464355	0.0731534361839294	0.0	0	0	0
6	1	▁quand	0.932184100151062	0.9698556065559388	-0.0376715064048767	0.0571550577878952	0.0206400789320468	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0005761011270806	0.0262646861374378	0.0221148915588855	0.0254341140389442	0.0672076120972633	0.2328480035066604	0.1371965706348419	0.4396884143352508	0.042048342525959	0.1482186615467071	0	0	0
6	2	▁le	0.9119129776954652	0.8908402323722839	0.0210727453231811	-0.0337294824421405	0.0138892494142055	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0001718988642096	1.0	0.0	2.85065525531536e-05	0.0083403903990983	0.030695054680109	0.0224031060934066	0.0175112690776586	0.0889378264546394	0.0427431128919124	0.7733464241027832	0.0285035222768783	0.066469132900238	0	0	0
